# for hus0h
#korAncorrectedtoincludeallextensions(NYW)usedasvowels,andextendedvowelswrittenastriplevowels(vvv)

47.004.005 .faʼiḏaalaqiitumullaḏiinakafaruufaḍArbarriqAAbiḥattaaʼiḏaaʼaṯḫAnNNNtumuuhumfašuddulwaṯaaqAfaʼimNNNmaamanNNNnamNNNbaʻduwaʼimNNNmaafidaaaaaaʼanḥattaataḍAʻalḥarbuʼawzaarAhaa.
47.004.006 .ḏaalikawalawyašaaaaaaʼuLLAAhulanNNNtaṣArAminhumwalaakilliyab*luwabaʻḍAkumNNNbibaʻḍ.
47.004.007 .wallaḏiinaqutiluufiisabiilillaahifalayYYYyuḍillaʼaʻmaalahum .
47.005.008 .sayahdiihimwayuṣliḥubaalahum .
47.006.009 .wayud*ḫiluhumulǧanNNNnataʻarrAfahaalahum .
47.007.010 .yaaʼayyuhallaḏiinaʼaamanuuʼinNNNtanNNNṣuruLLAAhayanNNNṣurkumwayuṯabbitʼaq*daamakum .
47.008.011 .wallaḏiinakafaruufataʻsallahumwaʼaḍAllaʼaʻmaalahum .
47.009.012 .ḏaalikabiʼanNNNnahumkarihuumaaʼanNNNzalaLLAAhufaʼaḥbaṭAʼaʻmaalahum .
47.010.013 .ʼafalamyasiiruufilʼarḍifayanNNNẓuruukayfakaanaʻaaqibatullaḏiinaminNNNqAb*lihim.
47.010.014 .damNNNmarALLAAhuʻalayhimwalilkaafiriinaʼamṯaaluhaa.
47.011.015 .ḏaalikabiʼanNNNnaLLAAhamawlallaḏiinaʼaamanuuwaʼanNNNnalkaafiriinalaamawlaalahum .
47.012.016 .ʼinNNNnaLLAAhayud*ḫilullaḏiinaʼaamanuuwaʻamiluṣṣAAliḥaatiǧanNNNnaatinNNNtaǧ*riiminNNNtaḥtihalʼanhaaruwallaḏiinakafaruuyatamattaʻuunawayaʼkuluunakamaataʼkululʼanʻaaam.
47.012.017 .wallaḏiinakafaruuyatamattaʻuunawayaʼkuluunakamaataʼkululʼanʻaamuwanNNNnaarumaṯwallahum .
47.013.018 .wakaʼayyimNNNminNNNqAryatinhiyaʼašaduquwwatamNNNminNNNqAryatikallatiiʼaḫrAǧatkaʼahlaknaahumfalaanaaṣirAlahum .
47.014.019 .ʼafamanNNNkaanaʻalaabayyinatimNNNmirrAbbihiikamanNNNzuyyinalahuusuuuuuuʼuʻamalihiwattabaʻuuʼahwaaaaaaʼahum .
47.015.020 .maṯalulǧanNNNnatillatiiwuʻidalmuttaquunafiihaaʼanhaarumNNNmimNNNmaaaaaaʼinġAyriʼaasiniwWWWwaʼanhaarumNNNmillabamillamyataġAyyarṭAʻmuhuuwaʼanhaarumNNNminḫAmrillaḏḏatilliššaaribiinawaʼanhaarumNNNminʻasal.
47.015.021 .waʼanhaarumNNNminʻasalimNNNmuṣAffawWWWwalahumfiihaaminNNNkulliṯṯamarAAtiwamaġfirAtumNNNmirrAbbihimkamanhuwaḫAAlidumNNNfinNNNnaariwasuquumaaaaaaʼanḥamiimamNNNfaqAṭṭAʻaʼamʻaaaaaaʼahum.
47.016.022 .waminhumNNNmayYYYyastamiʻuʼilaykaḥattaaʼiḏaaḫArAǧuuminʻinNNNdikaqAAluulillaḏiinaʼuutulʻilmamaaḏaaqAAlaʼaanifaa.
47.016.023 .ʼulaaaaaaʼikallaḏiinaṭAbaʻaLLAAhuʻalaaquluubihimwattabaʻuuʼahwaaaaaaʼahum .
47.017.024 .wallaḏiinahtadawzaadahumhudawWWWwaʼaataahumtaqwaahum .
47.018.025 .fahalyanNNNẓuruunaʼillassaaʻataʼanNNNtaʼtiyahumNNNbaġtatamNNNfaqAd*ǧaaaaaaʼaʼašrAAṭuhaafaʼanNNNnaalahumʼiḏaaǧaaaaaaʼathumḏikrAAhum .
47.019.026 .faʻlamʼanNNNnahulaaʼilaahaʼillaLLAAhuwastaġfirliḏamNNNbikawalilmuʼminiinawalmuʼminaaat.
47.019.027 .waLLAAhuyaʻlamumutaqAllabakumwamaṯwaakum .
47.020.028 .wayaquulullaḏiinaʼaamanuulawlaanuzzilatsuurAtumNNNfaʼiḏaaʼunNNNzilatsuurAtumNNNmuḥkamatuwWWWwaḏukirAfiihalqitaalurAʼaytallaḏiinafiiquluubihimNNNmarAḍuyYYYyanNNNẓuruunaʼilaykanaẓArAlmaġšiyyiʻalayhiminalmawwt.
47.020.029 .yanNNNẓuruunaʼilaykanaẓArAlmaġšiyyiʻalayhiminalmawtifaʼawlaalahum .
47.021.030 .ṭAAʻatuwWWWwaqAwlumNNNmaʻruuuf.
47.021.031 .faʼiḏaaʻazamalʼamrufalawṣAdaquLLAAhalakaanaḫAyrAllahum .
47.022.032 .fahalʻasaytumʼinNNNtawallaytumʼanNNNtufsiduufilʼarḍiwatuqAṭṭiʻuuʼarḥaamakum .
47.023.033 .ʼulaaaaaaʼikallaḏiinalaʻanahumuLLAAhufaʼaṣAmNNNmahumwaʼaʻmaaʼab*ṣAArAhum .
47.024.034 .ʼafalaayatadabbaruunalqurʼaanaʼamʻalaaquluubinʼaqfaaluhaa.
47.025.035 .ʼinNNNnallaḏiinartaduuʻalaaʼad*baarihimNNNmimNNNbaʻdimaatabayyanalahuumulhudaššayṭAAnusawwalalahumwaʼamlaalahum .
47.026.036 .ḏaalikabiʼanNNNnahumqAAluulillaḏiinakarihuumaanazzalaLLAAhusanuṭiiʻukumfiibaʻḍilʼamriwaLLAAhuyaʻlamuʼisrAArAhum .
47.027.037 .fakayfaʼiḏaatawaffathumulmalaaaaaaʼikatuyaḍribuunawuǧuuhahumwaʼad*baarAhum .
47.028.038 .ḏaalikabiʼanNNNnahumuttabaʻuumaaʼasḫAṭALLAAhawakarihuuriḍwaanahuufaʼaḥbaṭAʼaʻmaalahum .
47.029.039 .ʼamḥasiballaḏiinafiiquluubihimNNNmarAḍunʼallayYYYyuḫriǧaLLAAhuʼaḍġAAnahum .
47.030.040 .walawnašaaaaaaʼulaʼarAynaakahumfalaʻarAftahumNNNbisiimaahum.
47.030.041 .walataʻrifanNNNnahumfiilaḥnilqAwwl.
47.030.042 .waLLAAhuyaʻlamuʼaʻmaalakum.
47.031.043 .walanab*luwanNNNnakumḥattaanaʻlamalmuǧaahidiinaminNNNkumwaṣṣAAbiriinawanab*luwaʼaḫbaarAkum.
47.032.044 .ʼinNNNnallaḏiinakafaruuwaṣAdduuʻanNNNsabiilillaahiwašaaaaaaaaaaqqurrAsuulamimNNNbaʻdimaatabayyanalahumulhudaalayYYYyaḍurruLLAAhašayʼawWWWwasayuḥbiṭuʼaʻmaalahum.
47.033.045 .yaaʼayyuhallaḏiinaʼaamanuuʼaṭiiʻuLLAAhawaʼaṭiiʻurrAsuulawalaatub*ṭiluuʼaʻmaalakum.
47.034.046 .ʼinNNNnallaḏiinakafaruuwaṣAdduuʻanNNNsabiilillaahiṯumNNNmamaatuuwahumkuffaarumNNNfalayYYYyaġfirALLAAhulahum.
47.035.047 .falaatahinuuwatad*ʻuuʼilassalmiwaʼanNNNtumulʼaʻlawnawaLLAAhumaʻakumwalayYYYyatirAkumʼaʻmaalakum.
47.036.048 .ʼinNNNnamalḥayaatuddunyaalaʻibuwWWWwalahw.
47.036.049 .waʼinNNNtuʼminuuwatattaquuyuʼtikumʼuǧuurAkumwalaayasʼalkumʼamwaalakum.
47.037.050 .ʼiyYYYyasʼalkumuuhaafayuḥfikumtab*ḫAluuwayuḫriǧ*ʼaḍġAAnakum.
47.038.051 .haaʼanNNNtumhaaʼulaaaaaaʼitud*ʻawnalitumNNNfiquufiisabiilillaahifaminNNNkumNNNmayYYYyab*ḫAluwamayYYYyab*ḫAlfaʼinNNNnamaayab*ḫAluʻanNNNnafsih.
47.038.052 .waLLAAhulġAniyyuwaʼanNNNtumulfuqArAAAAAAʼ.
47.038.053 .waʼinNNNtatawallawyastab*dilqAwmanġAyrAkumṯumNNNmalaayakuunuuʼamṯaalakum.


48.001.001 .ʼinNNNnaafataḥnaalakafatḥamNNNmubiinaa.
48.002.002 .liyaġfirAlakaLLAAhumaataqAddamaminNNNḏamNNNbikawamaataʼaḫḫArAwayutimNNNmaniʻmatahuʻalaykawayahdiyakaṣirAAṭAmNNNmustaqiimaa.
48.003.003 .wayanNNNṣurAkaLLAAhunaṣrAnʻaziizaa.
48.004.004 .huwallaḏiiʼanNNNzalassakiinatafiiquluubilmuʼminiinaliyazdaaduuʼiimaanamNNNmaʻaʼiimaanihim.
48.004.005 .walillaahiǧunuudussamaawaatiwalʼarḍ.
48.004.006 .wakaanaLLAAhuʻaliimanḥakiimaa.
48.005.007 .liyud*ḫilalmuʼminiinawalmuʼminaatiǧanNNNnaatinNNNtaǧ*riiminNNNtaḥtihalʼanhaaruḫAAlidiinafiihaawayukaffirAʻanhumsayyiʼaatihim.
48.005.008 .wakaanaḏaalikaʻinNNNdaLLAAhifawzanʻaẓiimaa.
48.006.009 .wayuʻaḏḏibalmunaafiqiinawalmunaafiqAAtiwalmušrikiinawalmušrikaatiẓẓAAAAAAAAAAnNNNniinabillaahiẓAnNNNnassawwʼ.
48.006.010 .ʼalayhimdaaaaaaʼirAtussawʼiwaġAḍibaLLAAhuʻalayhimwalaʻanahumwaʼaʻadalahumǧahanNNNnamawasaaaaaaʼatmaṣiirAA.
48.007.011 .walillaahiǧunuudussamaawaatiwalʼarḍ.
48.007.012 .wakaanaLLAAhuʻaziizanḥakiimaa.
48.008.013 .ʼinNNNnaaʼarsalnaakašaahidawWWWwamubašširAwWWWwanaḏiirAA.
48.009.014 .lituʼminuubillaahiwarAsuulihiwatuʻazziruuhuwatuwaqqiruuhuwatusabbiḥuuhubukrAtawWWWwaʼaṣiilaa.
48.010.015 .ʼinNNNnallaḏiinayubaayiʻuunakaʼinNNNnamaayubaayiʻuunaLLAAhayaduLLAAhifawqAʼaydiihimfamanNNNnakaṯafaʼinNNNnamaayanNNNkuṯuʻalaanafsihiiwamanʼawfaabimaaʻaahadaʻalayhuLLAAhafasayuʼtiihiʼaǧ*rAnʻaẓiimaa.
48.011.016 .sayaquululakalmuḫAllafuunaminalʼaʻrAAbišaġAlatnaaʼamwaalunaawaʼahluunaafastaġfirlanaa.
48.011.017 .yaquuluunabiʼalsinatihimNNNmaalaysafiiquluubihim.
48.011.018 .qulfamayYYYyamlikulakumNNNminaLLAAhišayʼanʼinʼarAAdabikumḍArrAnʼawʼarAAdabikumnafʻaa.
48.011.019 .balkaanaLLAAhubimaataʻmaluunaḫAbiirAA.
48.012.020 .balẓAnanNNNtumʼallayYYYyanNNNqAlibarrAsuuluwalmuʼminuunaʼilaaʼahliihimʼabadawWWWwazuyyinaḏaalikafiiquluubikumwaẓAnanNNNtumẓAnNNNnassawʼiwakunNNNtumqAwmamNNNbuurAA.
48.013.021 .wamallamyuʼmimNNNbillaahiwarAsuulihifaʼinNNNnaaʼaʻtad*naalilkaafiriinasaʻiirAA.
48.014.022 .walillaahimulkussamaawaatiwalʼarḍ.
48.014.023 .yaġfirulimayYYYyašaaaaaaʼuwayuʻaḏḏibumayYYYyašaaaaaaʼ.
48.014.024 .wakaanaLLAAhuġAfuurArrAḥiimaa.
48.015.025 .sayaquululmuḫAllafuunaʼiḏanNNNṭAlaqtumʼilaamaġAAnimalitaʼḫuḏuuhaaḏaruunaanattabiʻkumyuriiduunaʼayYYYyubaddiluukalaamaLLAAAh.
48.015.026 .qullanNNNtattabiʻuunaakaḏaalikumqAAlaLLAAhuminNNNqAb*lufasayaquuluunabaltaḥsuduunanaa.
48.015.027 .balkaanuulaayafqAhuunaʼillaaqAliilaa.
48.016.028 .qullilmuḫAllafiinaminalʼaʻrAAbisatud*ʻawnaʼilaaqAwminʼuliibaʼsinNNNšadiidinNNNtuqAAtiluunahumʼawyuslimuunafaʼinNNNtuṭiiʻuuyuʼtikumuLLAAhuʼaǧ*rAnḥasanaa.
48.016.029 .faʼinNNNtuṭiiʻuuyuʼtikumuLLAAhuʼaǧ*rAnḥasanawWWWwaʼinNNNtatawallawkamaatawallaytumNNNminNNNqAb*luyuʻaḏḏib*kumʻaḏaabanʼaliimaa.
48.017.030 .laysaʻalalʼaʻmaaḥarAǧuwWWWwalaaʻalalʼaʻrAǧiḥarAǧuwWWWwalaaʻalalmariiḍiḥarAǧ.
48.017.031 .wamayYYYyuṭiʻillaahawarAsuulahuuyud*ḫilhuǧanNNNnaatinNNNtaǧ*riiminNNNtaḥtihalʼanhaaruwamayYYYyatawallayuʻaḏḏib*huʻaḏaabanʼaliimaa.
48.018.032 .laqAd*rAḍiyaLLAAhuʻanilmuʼminiinaʼiḏyubaayiʻuunakataḥtaššaǧarAtifaʻalimamaafiiquluubihimfaʼanNNNzalassakiinataʻalayhimwaʼaṯaabahumfatḥanNNNqAriibaa.
48.019.033 .wamaġAAnimakaṯiirAtayYYYyaʼḫuḏuunahaa.
48.019.034 .wakaanaLLAAhuʻaziizanḥakiimaa.
48.020.035 .waʻadakumuLLAAhumaġAAnimakaṯiirAtanNNNtaʼḫuḏuunahaafaʻaǧǧalalakumhaaḏihiiwakaffaʼaydiyanNNNnaasiʻanNNNkumwalitakuunaʼaayatallilmuʼminiinawayahdiyakumṣirAAṭAmNNNmustaqiimaa.
48.021.036 .waʼuḫrAAlamtaqdiruuʻalayhaaqAd*ʼaḥaaṭALLAAhubihaa.
48.021.037 .wakaanaLLAAhuʻalaakullišayʼinNNNqAdiirAA.
48.022.038 .walawqAAtalakumullaḏiinakafaruulawallawulʼad*baarAṯumNNNmalaayaǧiduunawaliyyawWWWwalaanaṣiirAA.
48.023.039 .sunNNNnataLLAAhillatiiqAd*ḫAlatminNNNqAb*luwalanNNNtaǧidalisunNNNnatillaahitab*diilaa.
48.024.040 .wahuwallaḏiikaffaʼaydiyahumʻanNNNkumwaʼaydiyakumʻanhumNNNbibaṭ*nimakkatamimNNNbaʻdiʼanʼaẓfarAkumʻalayhim.
48.024.041 .wakaanaLLAAhubimaataʻmaluunabaṣiirAA.
48.025.042 .humullaḏiinakafaruuwaṣAdduukumʻanilmasǧidilḥarAAmiwalhad*yamaʻkuufanʼayYYYyab*luġAmaḥillah.
48.025.043 .walawlaariǧaalumNNNmuʼminuunawanisaaaaaaʼumNNNmuʼminaatullamtaʻlamuuhumʼanNNNtaṭAʼuuhumfatuṣiibakumNNNminhumNNNmaʻarrAtumNNNbiġAyriʻilmilliyud*ḫilaLLAAhufiirAḥmatihiimayYYYyašaaaaaaʼ.
48.025.044 .lawtazayyaluulaʻaḏḏab*nallaḏiinakafaruuminhumʻaḏaabanʼaliimaa.
48.026.045 .ʼiḏǧaʻalallaḏiinakafaruufiiquluubihimulḥamiyyataḥamiyyatalǧaahiliyyatifaʼanNNNzalaLLAAhusakiinatahuuʻalaarAsuulihiiwaʻalalmuʼminiinawaʼalzamahumkalimatattaqwaawakaanuuʼaḥaqqAbihaawaʼahlahaa.
48.026.046 .wakaanaLLAAhubikullišayʼinʻaliimaa.
48.027.047 .laqAd*ṣAdaqALLAAhurAsuulahurruʼyaabilḥaqqilatad*ḫulunNNNnalmasǧidalḥarAAmaʼinNNNšaaaaaaʼaLLAAhuʼaaminiinamuḥalliqiinaruʼuusakumwamuqAṣṣiriinalaataḫAAfuunafaʻalimamaalamtaʻlamuu.
48.027.048 .faʻalimamaalamtaʻlamuufaǧaʻalaminNNNduuniḏaalikafatḥanNNNqAriibaa.
48.028.049 .huwallaḏiiʼarsalarAsuulahuubilhudaawadiinilḥaqqiliyuẓhirAhuʻaladiinikullih.
48.028.050 .wakafaabillaahišahiidaa.
48.029.051 .muḥamNNNmadurrAsuuluLLAAAh.
48.029.052 .wallaḏiinamaʻahuuʼašiddaaaaaaʼuʻalalkuffaariruḥamaaaaaaʼubaynahumtarAAhumrukkaʻanNNNsuǧǧadayYYYyab*taġuunafaḍlamNNNminaLLAAhiwariḍwaanaa.
48.029.053 .yab*taġuunafaḍlamNNNminaLLAAhiwariḍwaananNNNsiimaahumfiiwuǧuuhihimNNNminʼaṯarissuǧuuud.
48.029.054 .ḏaalikamaṯaluhumfittawrAAAh.
48.029.055 .wamaṯaluhumfilʼinNNNǧiilikazarʻinʼaḫrAǧašaṭ*ʼahuufaʼaazarAhuufastaġlaẓAfastawaaʻalaasuuqihiiyuʻǧibuzzurrAAʻaliyaġiiẓAbihimulkuffaaar.
48.029.056 .waʻadaLLAAhullaḏiinaʼaamanuuwaʻamiluṣṣAAliḥaatiminhumNNNmaġfirAtawWWWwaʼaǧ*rAnʻaẓiimaa.


49.001.001 .yaaʼayyuhallaḏiinaʼaamanuulaatuqAdimuubaynayadayillaahiwarAsuulihiwattaquLLAAAh.
49.001.002 .ʼinNNNnaLLAAhasamiiʻunʻaliiim.
49.002.003 .yaaʼayyuhallaḏiinaʼaamanuulaatarfaʻuuʼaṣwaatakumfawqAṣAwtinNNNnabiyyiwalaataǧ*haruulahuubilqAwlikaǧahribaʻḍikumlibaʻḍinʼanNNNtaḥbaṭAʼaʻmaalukumwaʼanNNNtumlaatašʻuruuun.
49.003.004 .ʼinNNNnallaḏiinayaġuḍḍuunaʼaṣwaatahumʻinNNNdarAsuulillaahiʼulaaaaaaʼikallaḏiinamtaḥanaLLAAhuquluubahumlittaqwaa.
49.003.005 .lahumNNNmaġfirAtuwWWWwaʼaǧ*runʻaẓiiim.
49.004.006 .ʼinNNNnallaḏiinayunaaduunakamiwWWWwarAAAAAAʼilḥuǧurAAtiʼakṯaruhumlaayaʻqiluuun.
49.005.007 .walawʼanNNNnahumṣAbaruuḥattaataḫruǧaʼilayhimlakaanaḫAyrAllahum.
49.005.008 .waLLAAhuġAfuururrAḥiiim.
49.006.009 .yaaʼayyuhallaḏiinaʼaamanuuʼinNNNǧaaaaaaʼakumfaasiqumNNNbinabaʼimNNNfatabayyanuuʼanNNNtuṣiibuuqAwmamNNNbiǧahaalatimNNNfatuṣbiḥuuʻalaamaafaʻaltumnaadimiiin.
49.007.010 .waʻlamuuʼanNNNnafiikumrAsuulaLLAAAh.
49.007.011 .lawyuṭiiʻukumfiikaṯiirimNNNminalʼamrilaʻanittumwalaakinNNNnaLLAAhaḥabbabaʼilaykumulʼiimaanawazayyanahufiiquluubikumwakarrAhaʼilaykumulkufrAwalfusuuqAwalʻiṣyaaan.
49.007.012 .ʼulaaaaaaʼikahumurrAAšiduuun.
49.008.013 .faḍlamNNNminaLLAAhiwaniʻmah.
49.008.014 .waLLAAhuʻaliimunḥakiiim.
49.009.015 .waʼinNNNṭAAAAAAʼifataaniminalmuʼminiinaq*tataluufaʼaṣliḥuubaynahumaafaʼimNNNbaġAtʼiḥdaahumaaʻalalʼuḫrAAfaqAAtilullatiitab*ġiiḥattaatafiiiiiiʼaʼilaaʼamrillaaah.
49.009.016 .faqAAtilullatiitab*ġiiḥattaatafiiiiiiʼaʼilaaʼamrillaahifaʼimNNNfaaaaaaʼatfaʼaṣliḥuubaynahumaabilʻad*liwaʼaq*siṭuuʼinNNNnaLLAAhayuḥibbulmuq*siṭiiin.
49.010.017 .ʼinNNNnamalmuʼminuunaʼiḫwatumNNNfaʼaṣliḥuubaynaʼaḫAwaykumwattaquLLAAhalaʻallakumturḥamuuun.
49.011.018 .yaaʼayyuhallaḏiinaʼaamanuulaayasḫArqAwmumNNNminNNNqAwminʻasaaʼayYYYyakuunuuḫAyrAmNNNminhumwalaanisaaaaaaʼumNNNminNNNnisaaaaaaʼ.
49.011.019 .walaanisaaaaaaʼumNNNminNNNnisaaaaaaʼinʻasaaʼayYYYyakunNNNnaḫAyrAmNNNminhunNNNnawalaatalmizuuʼamNNNfusakumwalaatanaabazuubilʼalqAAAb.
49.011.020 .biʼsalismulfusuuqubaʻdaliimaaan.
49.011.021 .wamallamyatub*faʼulaaaaaaʼikahumuẓẓAAlimuuun.
49.012.022 .yaaʼayyuhallaḏiinaʼaamanuuǧ*tanibuukaṯiirAmNNNminaẓẓAnNNNniʼinNNNnabaʻḍAẓẓAnNNNniʼiṯmuwWWWwalaataǧassasuuwalaayaġtabbaʻḍukumNNNbaʻḍAA.
49.012.023 .ʼayuḥibbuʼaḥadukumʼayYYYyaʼkulalaḥmaʼaḫiihimaytamNNNfakarihtumuuuh.
49.012.024 .wattaquLLAAAh.
49.012.025 .ʼinNNNnaLLAAhatawwaaburrAḥiiim.
49.013.026 .yaaʼayyuhanNNNnaasuʼinNNNnaaḫAlaqnaakumNNNminNNNḏakariwWWWwaʼunNNNṯaawaǧaʻalnaakumšuʻuubawWWWwaqAbaaaaaaʼilalitaʻaarAfuu.
49.013.027 .ʼinNNNnaʼakrAmakumʻinNNNdaLLAAhiʼatqAAkum.
49.013.028 .ʼinNNNnaLLAAhaʻaliimunḫAbiiir.
49.014.029 .qAAlatilʼaʻrAAbuʼaamanNNNnaaqullamtuʼminuuwalaakinNNNquuluuʼaslamnaawalamNNNmaayad*ḫulilʼiimaanufiiquluubikumwaʼinNNNtuṭiiʻuLLAAhawarAsuulahuulaayalitkum.
49.014.030 .waʼinNNNtuṭiiʻuLLAAhawarAsuulahuulaayalitkumNNNminʼaʻmaalikumšayʼaa.
49.014.031 .ʼinNNNnaLLAAhaġAfuururrAḥiiim.
49.015.032 .ʼinNNNnamalmuʼminuunallaḏiinaʼaamanuubillaahiwarAsuulihiṯumNNNmalamyartaabuuwaǧaahaduubiʼamwaalihimwaʼamNNNfusihimfiisabiilillaaah.
49.015.033 .ʼulaaaaaaʼikahumuṣṣAAdiquuun.
49.016.034 .qulʼatuʻallimuunaLLAAhabidiinikumwaLLAAhuyaʻlamumaafissamaawaatiwamaafilʼarḍ.
49.016.035 .waLLAAhubikullišayʼinʻaliiim.
49.017.036 .yamunNNNnuunaʻalaykaʼanʼaslamuuqullaatamunNNNnuuʻalayyaʼislaamakumNNNbalillaahuyamunNNNnuʻalaykumʼanhadaakumlilʼiimaaniʼinNNNkunNNNtumṣAAdiqiiin.
49.018.037 .ʼinNNNnaLLAAhayaʻlamuġAybassamaawaatiwalʼarḍ.
49.018.038 .waLLAAhubaṣiirumNNNbimaataʻmaluuun.


50.001.001 .qAAAAAAf.
50.001.002 .walqurʼaanilmaǧiiid.
50.002.003 .balʻaǧibuuʼanNNNǧaaaaaaʼahumNNNmunNNNḏirumNNNminhumfaqAAlalkaafiruunahaaḏaašayʼunʻaǧiiib.
50.003.004 .ʼaʼiḏaamitnaawakunNNNnaaturAAbanNNNḏaalikarAǧ*ʻumNNNbaʻiiid.
50.004.005 .qAd*ʻalimnaamaatanNNNquṣulʼarḍuminhumwaʻinNNNdanaakitaabunḥafiiiẓ.
50.005.006 .balkaḏḏabuubilḥaqqilamNNNmaaǧaaaaaaʼahumfahumfiiʼamrimNNNmariiiǧ.
50.006.007 .ʼafalamyanNNNẓuruuʼilassamaaaaaaʼifawqAhumkayfabanaynaahaawazayyanNNNnaahaawamaalahaamimNNNfuruuuǧ.
50.007.008 .walʼarḍAmadad*naahaawaʼalqAynaafiihaarAwaasiyawaʼamNNNbatnaafiihaaminNNNkullizawǧimNNNbahiiiǧ.
50.008.009 .tab*ṣirAtawWWWwaḏikrAAlikulliʻab*dimNNNmuniiib.
50.009.010 .wanazzalnaaminassamaaaaaaʼimaaaaaaʼamNNNmubaarAkamNNNfaʼamNNNbatnaabihiiǧanNNNnaatiwWWWwaḥabbalḥaṣiiid.
50.010.011 .wanNNNnaḫlabaasiqAAtillahaaṭAlʻunNNNnaḍiiid.
50.011.012 .rizqAllilʻibaadiwaʼaḥyaynaabihiibaldatamNNNmaytaa.
50.011.013 .kaḏaalikalḫuruuǧu.
50.012.014 .kaḏḏabatqAb*lahumqAwmunuuḥiwWWWwaʼaṣḥaaburrAssiwaṯamuuud.
50.013.015 .waʻaaduwWWWwafirʻawnuwaʼiḫwaanuluuuṭ.
50.014.016 .waʼaṣḥaabulʼaykatiwaqAwmutubbaʻ.
50.014.017 .kullunNNNkaḏḏabarrusulafaḥaqqAwaʻiiid.
50.015.018 .ʼafaʻayiinaabilḫAlqilʼawwal.
50.015.019 .balhumfiilab*simNNNminḫAlqinNNNǧadiiid.
50.016.020 .walaqAd*ḫAlaqnalʼinNNNsaanawanaʻlamumaatuwaswisubihiinafsuhuwanaḥnuʼaqrAbuʼilayhiminḥab*lilwariiid.
50.017.021 .ʼiḏyatalaqqAlmutalaqqiyaaniʻanilyamiiniwaʻaniššimaaliqAʻiiid.
50.018.022 .maayalfiẓuminNNNqAwlinʼillaaladayhirAqiibunʻatiiid.
50.019.023 .waǧaaaaaaʼatsakrAtulmawtibilḥaqqiḏaalikamaakunNNNtaminhutaḥiiid.
50.020.024 .wanufiḫAfiṣṣuuur.
50.020.025 .ḏaalikayawmulwaʻiiid.
50.021.026 .waǧaaaaaaʼatkullunafsimNNNmaʻahaasaaaaaaʼiquwWWWwašahiiid.
50.022.027 .laqAd*kunNNNtafiiġAflatimNNNminhaaḏaafakašafnaaʻanNNNkaġiṭAAAAAAʼakafabaṣArukalyawmaḥadiiid.
50.023.028 .waqAAlaqAriinuhuuhaaḏaamaaladayyaʻatiiid.
50.024.029 .ʼalqiyaafiiǧahanNNNnamakullakaffaarinʻaniiid.
50.025.030 .manNNNnaaʻillilḫAyrimuʻtadimNNNmuriiib.
50.026.031 .ʼallaḏiiǧaʻalamaʻaLLAAhiʼilahanʼaaḫArAfaʼalqiyaahufilʻaḏaabiššadiiid.
50.027.032 .qAAlaqAriinuhurAbbanaamaaʼaṭ*ġAytuhuwalaakinNNNkaanafiiḍAlaalimNNNbaʻiiid.
50.028.033 .qAAlalaataḫtaṣimuuladayyawaqAd*qAdamtuʼilaykumNNNbilwaʻiiid.
50.029.034 .maayubaddalulqAwluladayyawamaaʼanabiẓAllaamillilʻabiiid.
50.030.035 .yawmanaquululiǧahanNNNnamahalimtalaʼtiwataquuluhalmimNNNmaziiid.
50.031.036 .waʼuzlifatilǧanNNNnatulilmuttaqiinaġAyrAbaʻiiid.
50.032.037 .haaḏaamaatuuʻaduunalikulliʼawwaabinḥafiiiẓ.
50.033.038 .manḫAšiyarrAḥmanabilġAybiwaǧaaaaaaʼabiqAlbimNNNmuniiib.
50.034.039 .ʼud*ḫuluuhaabisalaaminNNNḏaalikayawmulḫuluuud.
50.035.040 .lahumNNNmaayašaaaaaaʼuunafiihaawaladaynaamaziiid.
50.036.041 .wakamʼahlaknaaqAb*lahumNNNminNNNqArminhumʼašaduminhumNNNbaṭ*šamNNNfanaqqAbuufilbilaadihalmimNNNmaḥiiiṣ.
50.037.042 .ʼinNNNnafiiḏaalikalaḏikrAAlimanNNNkaanalahuuqAlbunʼawʼalqAssamʻawahuwašahiiid.
50.038.043 .walaqAd*ḫAlaqnassamaawaatiwalʼarḍAwamaabaynahumaafiisittatiʼayyaamiwWWWwamaamassanaamilluġuuub.
50.039.044 .faṣbirʻalaamaayaquuluunawasabbiḥbiḥamdirAbbikaqAb*laṭuluuʻiššamsiwaqAb*lalġuruuub.
50.040.045 .waminallaylifasabbiḥhuwaʼad*baarAssuǧuuud.
50.041.046 .wastamiʻyawmayunaadilmunaadimimNNNmakaaminNNNqAriiib.
50.042.047 .yawmayasmaʻuunaṣṣAyḥatabilḥaqq.
50.042.048 .ḏaalikayawmulḫuruuuǧ.
50.043.049 .ʼinNNNnaanaḥnunuḥyiiwanumiituwaʼilaynalmaṣiiir.
50.044.050 .yawmatašaqqAqulʼarḍuʻanhumsirAAʻaa.
50.044.051 .ḏaalikaḥašrunʻalaynaayasiiir.
50.045.052 .naḥnuʼaʻlamubimaayaquuluunawamaaʼanNNNtaʻalayhimNNNbiǧabbaarimNNNfaḏakkirbilqurʼaanimayYYYyaḫAAfuwaʻiiid.


51.001.001 .waḏḏaariyaatiḏarwaa.
51.002.002 .falḥaamilaatiwiqrAA.
51.003.003 .falǧaariyaatiyusrAA.
51.004.004 .falmuqAssimaatiʼamrAA.
