# for hus9h



 50.033.037 .manḫAšiyarrAḥmanabilġAybiwaǧaaaaaaʼabiqAlbimNNNmuniiib.
 50.034.038 .ʼud*ḫuluuhaabisalaaminNNNḏaalikayawmulḫuluuud.
 50.035.039 .lahumNNNmaayašaaaaaaʼuunafiihaawaladaynaamaziiid.
 50.036.040 .wakamʼahlaknaaqAb*lahumNNNminNNNqArminhumʼašaduminhumNNNbaṭ*šamNNNfanaqqAbuufilbilaadihalmimNNNmaḥiiiṣ.
 50.037.041 .ʼinNNNnafiiḏaalikalaḏikrAAlimanNNNkaanalahuuqAlbunʼawʼalqAssamʻawahuwašahiiid.
 50.038.042 .walaqAd*ḫAlaqnassamaawaatiwalʼarḍAwamaabaynahumaafiisittatiʼayyaamiwWWWwamaamassanaamilluġuuub.
 50.039.043 .faṣbirʻalaamaayaquuluunawasabbiḥbiḥamdirAbbikaqAb*laṭuluuʻiššamsiwaqAb*lalġuruuub.
 50.040.044 .waminallaylifasabbiḥhuwaʼad*baarAssuǧuuud.
 50.041.045 .wastamiʻyawmayunaadilmunaadimimNNNmakaaminNNNqAriiib.
 50.042.046 .yawmayasmaʻuunaṣṣAyḥatabilḥaqqiḏaalikayawmulḫuruuuǧ.
 50.043.047 .ʼinNNNnaanaḥnunuḥyiiwanumiituwaʼilaynalmaṣiiir.
 50.044.048 .yawmatašaqqAqulʼarḍuʻanhumsirAAʻanNNNḏaalikaḥašrunʻalaynaayasiiir.
 50.045.049 .naḥnuʼaʻlamubimaayaquuluunawamaaʼanNNNtaʻalayhimNNNbiǧabbaaar.
 50.045.050 .faḏakkirbilqurʼaanimayYYYyaḫAAfuwaʻiiid.


 51.001.001 .waḏḏaariyaatiḏarwaa.
 51.002.002 .falḥaamilaatiwiqrAA.
 51.003.003 .falǧaariyaatiyusrAA.
 51.004.004 .falmuqAssimaatiʼamrAA.
 51.005.005 .ʼinNNNnamaatuuʻaduunalaṣAAdiq.
 51.006.006 .waʼinNNNnadiinalawaaqiʻ.
 51.007.007 .wassamaaaaaaʼiḏaatilḥubuk.
 51.008.008 .ʼinNNNnakumlafiiqAwlimNNNmuḫtalif.
 51.009.009 .yuʼfakuʻanhumanʼufik.
 51.010.010 .qutilalḫArrAAṣuuun.
 51.011.011 .ʼallaḏiinahumfiiġAmrAtinNNNsaahuuun.
 51.012.012 .yasʼaluunaʼayyaanayawmuddiiin.
 51.013.013 .yawmahumʻalanNNNnaariyuftanuuun.
 51.014.014 .ḏuuquufitnatakumhaaḏallaḏiikunNNNtumNNNbihiitastaʻǧiluuun.
 51.015.015 .ʼinNNNnalmuttaqiinafiiǧanNNNnaatiwWWWwaʻuyuuun.
 51.016.016 .ʼaaḫiḏiinamaaʼaataahumrAbbuhum.
 51.016.017 .ʼinNNNnahumkaanuuqAb*laḏaalikamuḥsiniiin.
 51.017.018 .kaanuuqAliilamNNNminallaylimaayahǧaʻuuun.
 51.018.019 .wabilʼasḥaarihumyastaġfiruuun.
 51.019.020 .wafiiʼamwaalihimḥaqqullissaaaaaaʼiliwalmaḥruuum.
 51.020.021 .wafilʼarḍiʼaayaatullilmuuqiniiin.
 51.021.022 .wafiiʼamNNNfusikum.
 51.021.023 .ʼafalaatub*ṣiruuun.
 51.022.024 .wafissamaaaaaaʼirizqukumwamaatuuʻaduuun.
 51.023.025 .fawarAbbissamaaaaaaʼiwalʼarḍiʼinNNNnahuulaḥaqqumNNNmiṯlamaaʼanNNNnakumtanNNNṭiquuun.
 51.024.026 .halʼataakaḥadiiṯuḍAyfiʼib*rAAhiimalmukrAmiiin.
 51.025.027 .ʼiḏdaḫAluuʻalayhifaqAAluusalaamanNNNqAAlasalaamunNNNqAwmumNNNmunNNNkaruuun.
 51.026.028 .farAAġAʼilaaʼahlihiifaǧaaaaaaʼabiʻiǧ*linNNNsamiiin.
 51.027.029 .faqArrAbahuʼilayhimqAAlaʼalaataʼkuluuun.
 51.028.030 .faʼawǧasaminhumḫiifatanNNNqAAluulaataḫAfwabaššaruuhubiġulaaminʻaliiim.
 51.029.031 .faʼaq*balatimrAʼatuhuufiiṣArrAtimNNNfaṣAkkatwaǧ*hahaawaqAAlatʻaǧuuzunʻaqiiim.
 51.030.032 .qAAluukaḏaalikiqAAlarAbbukiʼinNNNnahuuhuwalḥakiimulʻaliiim.
 51.031.033 .qAAlafamaaḫAṭ*bukumʼayyuhalmursaluuun.
 51.032.034 .qAAluuʼinNNNnaaʼursilnaaʼilaaqAwmimNNNmuǧ*rimiiin.
 51.033.035 .linursilaʻalayhimḥiǧaarAtamNNNminNNNṭiiin.
 51.034.036 .musawwamatanʻinNNNdarAbbikalilmusrifiiin.
 51.035.037 .faʼaḫrAǧ*naamanNNNkaanafiihaaminalmuʼminiiin.
 51.036.038 .famaawaǧad*naafiihaaġAyrAbaytimNNNminalmuslimiiin.
 51.037.039 .watarAknaafiihaaʼaayatallillaḏiinayaḫAAfuunalʻaḏaabalʼaliiim.
 51.038.040 .wafiimuusaaʼiḏʼarsalnaahuʼilaafirʻawnabisulṭAAnimNNNmubiiin.
 51.039.041 .fatawallaabiruknihiiwaqAAlasaaḥirunʼawmaǧ*nuuun.
 51.040.042 .faʼaḫAḏnaahuwaǧunuudahuufanabaḏnaahumfilyamNNNmiwahuwamuliiim.
 51.041.043 .wafiiʻaadinʼiḏʼarsalnaaʻalayhimurriiḥalʻaqiiim.
 51.042.044 .maataḏaruminNNNšayʼinʼatatʻalayhiʼillaaǧaʻalathukarrAmiiim.
 51.043.045 .wafiiṯamuudaʼiḏqiilalahumtamattaʻuuḥattaaḥiiin.
 51.044.046 .faʻatawʻanʼamrirAbbihimfaʼaḫAḏathumuṣṣAAʻiqAtuwahumyanNNNẓuruuun.
 51.045.047 .famastaṭAAʻuuminNNNqiyaamiwWWWwamaakaanuumunNNNtaṣiriiin.
 51.046.048 .waqAwmanuuḥimNNNminNNNqAb*luʼinNNNnahumkaanuuqAwmamNNNfaasiqiiin.
 51.047.049 .wassamaaaaaaʼabanaynaahaabiʼaydiwWWWwaʼinNNNnaalamuusiʻuuun.
 51.048.050 .walʼarḍAfarAšnaahaafaniʻmalmaahiduuun.
 51.049.051 .waminNNNkullišayʼinḫAlaq*naazawǧaynilaʻallakumtaḏakkaruuun.
 51.050.052 .fafirruuʼilaLLAAhiʼinNNNniilakumNNNminhunaḏiirumNNNmubiiin.
 51.051.053 .walaataǧ*ʻaluumaʻaLLAAhiʼilahanʼaaḫArAʼinNNNniilakumNNNminhunaḏiirumNNNmubiiin.
 51.052.054 .kaḏaalikamaaʼatallaḏiinaminNNNqAb*lihimNNNmirrAsuulinʼillaaqAAluusaaḥirunʼawmaǧ*nuuun.
 51.053.055 .ʼatawaaṣAwbih.
 51.053.056 .balhumqAwmunNNNṭAAġuuun.
 51.054.057 .fatawallaʻanhumfamaaʼanNNNtabimaluuum.
 51.055.058 .waḏakkirfaʼinNNNnaḏḏikrAAtamNNNfaʻulmuʼminiiin.
 51.056.059 .wamaaḫAlaqtulǧinNNNnawalʼinNNNsaʼillaaliyaʻbuduuun.
 51.057.060 .maaʼuriiduminhumNNNmirrizqiwWWWwamaaʼuriiduʼayYYYyuṭ*ʻimuuun.
 51.058.061 .ʼinNNNnaLLAAhahuwarrAzzaaquḏulquwwatilmatiiin.
 51.059.062 .faʼinNNNnalillaḏiinaẓAlamuuḏanuubamNNNmiṯlaḏanuubiʼaṣḥaabihimfalaayastaʻǧiluuun.
 51.060.063 .fawaylullillaḏiinakafaruumiyYYYyawmihimullaḏiiyuuʻaduuun.


 52.001.001 .waṭṭuuur.
 52.002.002 .wakitaabimNNNmasṭuuur.
 52.003.003 .fiirAqqimNNNmanNNNšuuur.
 52.004.004 .walbaytilmaʻmuuur.
 52.005.005 .wassaqfilmarfuuuʻ.
 52.006.006 .walbaḥrilmasǧuuur.
 52.007.007 .ʼinNNNnaʻaḏaabarAbbikalawaaqiʻ.
 52.008.008 .maalahuuminNNNdaafiʻ.
 52.009.009 .yawmatamuurussamaaaaaaʼumawrAA.
 52.010.010 .watasiirulǧibaalusayrAA.
 52.011.011 .fawayluyYYYyawmaʼiḏillilmukaḏḏibiiin.
 52.012.012 .ʼallaḏiinahumfiiḫAwḍiyYYYyalʻabuuun.
 52.013.013 .yawmayudaʻʻuunaʼilaanaariǧahanNNNnamadaʻʻaa.
 52.014.014 .haaḏihinNNNnaarullatiikunNNNtumNNNbihaatukaḏḏibuuun.
 52.015.015 .ʼafasiḥrunhaaḏaaʼamʼanNNNtumlaatub*ṣiruuun.
 52.016.016 .ʼiṣlawhaafaṣbiruuʼawlaataṣbiruusawaaaaaaʼunʻalaykumʼinNNNnamaatuǧ*zawnamaakunNNNtumtaʻmaluuun.
 52.017.017 .ʼinNNNnalmuttaqiinafiiǧanNNNnaatiwWWWwanaʻiiim.
 52.018.018 .faakihiinabimaaʼaataahumrAbbuhumwawaqAAhumrAbbuhumʻaḏaabalǧaḥiiim.
 52.019.019 .kuluuwašrAbuuhaniiiiiiʼamNNNbimaakunNNNtumtaʻmaluuun.
 52.020.020 .muttakiʼiinaʻalaasururimNNNmaṣfuufatiwWWWwazawwaǧ*naahumNNNbiḥuurinʻiiin.
 52.021.021 .wallaḏiinaʼaamanuuwattabaʻathumḏurriyyatuhumNNNbiʼiimaaminʼalḥaq*naabihimḏurriyyatahumwamaaʼalatnaahumNNNminʻamalihimNNNminNNNšayyʼ.
 52.021.022 .kullumriʼimNNNbimaakasabarAhiiin.
 52.022.023 .waʼamdad*naahumNNNbifaakihatiwWWWwalaḥmimNNNmimNNNmaayaštahuuun.
 52.023.024 .yatanaazaʻuunafiihaakaʼsallaalaġwumNNNfiihaawalaataʼṯiiim.
 52.024.025 .wayaṭuufuʻalayhimġilmaanullahumkaʼanNNNnahumluʼluʼumNNNmaknuuun.
 52.025.026 .waʼaqbalabaʻḍuhumʻalaabaʻḍiyYYYyatasaaaaaaʼaluuun.
 52.026.027 .qAAluuʼinNNNnaakunNNNnaaqAb*lufiiʼahlinaamušfiqiiin.
 52.027.028 .famanNNNnaLLAAhuʻalaynaawawaqAAnaaʻaḏaabassamuuum.
 52.028.029 .ʼinNNNnaakunNNNnaaminNNNqAb*lunad*ʻuuhuʼinNNNnahuuhuwalbarrurrAḥiiim.
 52.029.030 .faḏakkirfamaaʼanNNNtabiniʻmatirAbbikabikaahimiwWWWwalaamaǧ*nuuun.
 52.030.031 .ʼamyaquuluunašaaʻirunNNNnatarAbbaṣubihiirAybalmanuuun.
 52.031.032 .qultarAbbaṣuufaʼinNNNniimaʻakumNNNminalmutarAbbiṣiiin.
 52.032.033 .ʼamtaʼmuruhumʼaḥlaamuhumNNNbihaaḏaa.
 52.032.034 .ʼamhumqAwmunNNNṭAAġuuun.
 52.033.035 .ʼamyaquuluunataqAwwalah.
 52.033.036 .ballaayuʼminuuun.
 52.034.037 .falyaʼtuubiḥadiiṯimNNNmiṯlihiʼinNNNkaanuuṣAAdiqiiin.
 52.035.038 .ʼamḫuliquuminġAyrišayʼinʼamhumulḫAAliquuun.
 52.036.039 .ʼamḫAlaqussamaawaatiwalʼarḍ.
 52.036.040 .ballaayuuqinuuun.
 52.037.041 .ʼamʻinNNNdahumḫAzaaaaaaʼinurAbbikaʼamhumulmuṣAyṭiruuun.
 52.038.042 .ʼamlahumsullamuyYYYyastamiʻuunafiih.
 52.038.043 .falyaʼtimustamiʻuhumNNNbisulṭAAnimNNNmubiiin.
 52.039.044 .ʼamlahulbanaatuwalakumulbanuuun.
 52.040.045 .ʼamtasʼaluhumʼaǧ*rAmNNNfahumnimNNNmaġrAmimNNNmuṯqAluuun.
 52.041.046 .ʼamʻinNNNdahumulġAybufahumyaktubuuun.
 52.042.047 .ʼamyuriiduunakaydamNNNfallaḏiinakafaruuhumulmakiiduuun.
 52.043.048 .ʼamlahumʼilahunġAyruLLAAAh.
 52.043.049 .sub*ḥaanaLLAAhiʻamNNNmaayušrikuuun.
 52.044.050 .waʼiyYYYyarAwkisfamNNNminassamaaaaaaʼisaaqiṭAyYYYyaquuluusaḥaabumNNNmarkuuum.
 52.045.051 .faḏarhumḥattaayulaaquuyawmahumullaḏiifiihiyuṣʻaquuun.
 52.046.052 .yawmalaayuġniiʻanhumkayduhumšayʼawWWWwalaahumyunNNNṣAruuun.
 52.047.053 .waʼinNNNnalillaḏiinaẓAlamuuʻaḏaabanNNNduunaḏaalikawalaakinNNNnaʼakṯarAhumlaayaʻlamuuun.
 52.048.054 .waṣbirliḥukmirAbbikafaʼinNNNnakabiʼaʻyuninaa.
 52.048.055 .wasabbiḥbiḥamdirAbbikaḥiinataquuum.
 52.049.056 .waminallaylifasabbiḥhuwaʼid*baarAnNNNnuǧuuum.


 53.001.001 .wanNNNnaǧ*miʼiḏaahawaa.
 53.002.002 .maaḍAllaṣAAḥibukumwamaaġAwaa.
 53.003.003 .wamaayanNNNṭiquʻanilhawaa.
 53.004.004 .ʼinhuwaʼillaawaḥyuyYYYyuuḥaa.
 53.005.005 .ʻallamahušadiidulquwaa.
 53.006.006 .ḏuumirrAtimNNNfastawaa.
 53.007.007 .wahuwabilʼufuqilʼaʻlaa.
 53.008.008 .ṯumNNNmadanaafatadallaa.
 53.009.009 .fakaanaqAAbaqAwsayniʼawʼad*naa.
 53.010.010 .faʼawḥaaʼilaaʻab*dihimaaʼawḥaa.
 53.011.011 .maakaḏabalfuʼaadumaarAʼaa.
 53.012.012 .ʼafatumaaruunahuʻalaamaayarAA .
 53.013.013 .walaqAd*rAʼaahunazlatanʼuḫrAA .
 53.014.014 .ʻinNNNdasid*rAtilmunNNNtahaa.
 53.015.015 .ʻinNNNdahaaǧanNNNnatulmaʼwaa.
 53.016.016 .ʼiḏyaġšassid*rAtamaayaġšaa.
 53.017.017 .maazaaġAlbaṣAruwamaaṭAġAA.
 53.018.018 .laqAd*rAʼaaminʼaayaatirAbbihilkub*rAA .
 53.019.019 .ʼafarAʼaytumullaatawalʻuzzaa.
 53.020.020 .wamanaataṯṯaaliṯatalʼuḫrAA .
 53.021.021 .ʼalakumuḏḏakaruwalahulʼunNNNṯaa.
 53.022.022 .tilkaʼiḏanNNNqismatunNNNḍiizaa.
 53.023.023 .ʼinhiyaʼillaaʼasmaaaaaaʼunNNNsamNNNmaytumuuhaaʼanNNNtumwaʼaabaaaaaaʼukumNNNmaaʼanNNNzalaLLAAhubihaaminNNNsulṭAAAn.
 53.023.024 .ʼiyYYYyattabiʻuunaʼillaẓẓAnNNNnawamaatahwalʼamNNNfus.
 53.023.025 .walaqAd*ǧaaaaaaʼahumNNNmirrAbbihiimulhudaa.
 53.024.026 .ʼamlilʼinNNNsaanimaatamanNNNnaa.
 53.025.027 .falillaahilʼaaḫirAtuwalʼuulaa.
 53.026.028 .wakamNNNmimNNNmalakimNNNfissamaawaatilaatuġniišafaaʻatuhumšayʼanʼillaamimNNNbaʻdiʼayYYYyaʼḏanaLLAAhulimayYYYyašaaaaaaʼuwayarḍAA .
 53.027.029 .ʼinNNNnallaḏiinalaayuʼminuunabilʼaaḫirAtilayusamNNNmuunalmalaaaaaaʼikatatasmiyatalʼunNNNṯaa.
 53.028.030 .wamaalahumNNNbihiiminʻilminʼiyYYYyattabiʻuunaʼillaẓẓAnNNNnawaʼinNNNnaẓẓAnNNNnalaayuġniiminalḥaqqišayʼaa.
 53.029.031 .faʼaʻriḍʻamNNNmanNNNtawallaaʻanNNNḏikrinaawalamyurid*ʼillalḥayaataddunyaa.
 53.030.032 .ḏaalikamab*laġuhumNNNminalʻilm.
 53.030.033 .ʼinNNNnarAbbakahuwaʼaʻlamubimanNNNḍAllaʻanNNNsabiilihiiwahuwaʼaʻlamubimanihtadaa.
 53.031.034 .walillaahimaafissamaawaatiwamaafilʼarḍiliyaǧ*ziyallaḏiinaʼasaaaaaaʼuubimaaʻamiluuwayaǧ*ziyallaḏiinaʼaḥsanuubilḥusnaa.
 53.032.035 .ʼallaḏiinayaǧ*tanibuunakabaaaaaaʼirAlʼiṯmiwalfawaaḥišaʼillallamam.
 53.032.036 .ʼinNNNnarAbbakawaasiʻulmaġfirAh.
 53.032.037 .huwaʼaʻlamubikumʼiḏʼanNNNšaʼakumNNNminalʼarḍiwaʼiḏʼanNNNtumʼaǧinNNNnatumNNNfiibuṭuuniʼumNNNmahaatikum.
 53.032.038 .falaatuzakkuuʼamNNNfusakumhuwaʼaʻlamubimanittaqAA.
 53.033.039 .ʼafarAʼaytallaḏiitawallaa.
 53.034.040 .waʼaʻṭAAqAliilawWWWwaʼakdaa.
 53.035.041 .ʼaʻinNNNdahuuʻilmulġAybifahuwayarAA .
 53.036.042 .ʼamlamyunabbaʼbimaafiiṣuḥufimuusaa.
 53.037.043 .waʼib*rAAhiimallaḏiiwaffaa.
 53.038.044 .ʼallaataziruwaazirAtuwWWWwizrAʼuḫrAA .
 53.039.045 .waʼallaysalilʼinNNNsaaniʼillaamaasaʻaa.
 53.040.046 .waʼanNNNnasaʻyahusawfayurAA .
 53.041.047 .ṯumNNNmayuǧ*zaahulǧazaaaaaaʼalʼawfaa.
 53.042.048 .waʼanNNNnaʼilaarAbbikalmunNNNtahaa.
 53.043.049 .waʼanNNNnahuuhuwaʼaḍḥakawaʼab*kaa.
 53.044.050 .waʼanNNNnahuuhuwaʼamaatawaʼaḥyaa.
 53.045.051 .waʼanNNNnahuḫAlaqAzzawǧayniḏḏakarAwalʼunNNNṯaa.
 53.046.052 .minNNNnuṭ*fatinʼiḏaatumnaa.
 53.047.053 .waʼanNNNnaʻalayhinNNNnašʼatalʼuḫrAA .
 53.048.054 .waʼanNNNnahuhuwaʼaġnaawaʼaqnaa.
 53.049.055 .waʼanNNNnahuhuwarAbbuššiʻrAA .
 53.050.056 .waʼanNNNnahuʼahlakaʻaadanilʼuulaa.
 53.051.057 .waṯamuudafamaaʼab*qAA .
 53.052.058 .waqAwmanuuḥimNNNminNNNqAb*luʼinNNNnahumkaanuuhumʼaẓlamawaʼaṭ*ġAA.
 53.053.059 .walmuʼtafikataʼahwaa.
 53.054.060 .faġAššaahaamaaġAššaa.
 53.055.061 .fabiʼayyiʼaalaaaaaaʼirAbbikatatamaarAA .
 53.056.062 .haaḏaanaḏiirumNNNminanNNNnuḏurilʼuulaa.
 53.057.063 .ʼazifatilʼaazifah.
 53.058.064 .laysalahaaminNNNduunillaahikaašifah.
 53.059.065 .ʼafaminhaaḏalḥadiiṯitaʻǧabuuun.
 53.060.066 .wataḍḥakuunawalaatab*kuuun.
 53.061.067 .waʼanNNNtumsaamiduuun.
 53.062.068 .fasǧuduulillaahiwaʻbuduu.


 54.001.001 .ʼiqtarAbatissaaʻatuwanNNNšaqqAlqAmar.
 54.002.002 .waʼiyYYYyarAwʼaayatayYYYyuʻriḍuuwayaquuluusiḥrumNNNmustamirr.
 54.003.003 .wakaḏḏabuuwattabaʻuuʼahwaaaaaaʼahumwakulluʼamrimNNNmustaqirr.
 54.004.004 .walaqAd*ǧaaaaaaʼahumNNNminalʼamNNNbaaaaaaʼimaafiihimuzdaǧar.
 54.005.005 .ḥikmatumNNNbaaliġAtumNNNfamaatuġminNNNnuḏur.
 54.006.006 .fatawallaʻanhum.
 54.006.007 .yawmayad*ʻudaaʻiʼilaašayʼinNNNnukur.
 54.007.008 .ḫuššaʻanʼab*ṣAAruhumyaḫruǧuunaminalʼaǧ*daaṯikaʼanNNNnahumǧarAAdumNNNmunNNNtašir.
 54.008.009 .muhṭiʻiinaʼiladaaʻiyaquululkaafiruunahaaḏaayawmunʻasir.
 54.009.010 .kaḏḏabatqAb*lahumqAwmunuuḥimNNNfakaḏḏabuuʻab*danaawaqAAluumaǧ*nuunuwWWWwazduǧir.
 54.010.011 .fadaʻaarAbbahuʼanNNNniimaġluubumNNNfanNNNtaṣir .
 54.011.012 .fafataḥnaaʼab*waabassamaaaaaaʼibimaaaaaaʼimNNNmunhamir.
 54.012.013 .wafaǧǧarnalʼarḍAʻuyuunamNNNfaltaqAlmaaaaaaʼuʻalaaʼamrinNNNqAd*qudir.
 54.013.014 .waḥamalnaahuʻalaaḏaatiʼalwaaḥiwWWWwadusur.
 54.014.015 .taǧ*riibiʼaʻyuninaaǧazaaaaaaʼallimanNNNkaanakufir.
 54.015.016 .walaqAd*tarAknaahaaʼaayatamNNNfahalmimNNNmuddakir.
 54.016.017 .fakayfakaanaʻaḏaabiiwanuḏur.
 54.017.018 .walaqAd*yassarnalqurʼaanaliḏḏikrifahalmimNNNmuddakir.
 54.018.019 .kaḏḏabatʻaadumNNNfakayfakaanaʻaḏaabiiwanuḏur.
 54.019.020 .ʼinNNNnaaʼarsalnaaʻalayhimriiḥanNNNṣArṣArAmNNNfiiyawminaḥsimNNNmustamirr.
 54.020.021 .tanNNNziʻunNNNnaasakaʼanNNNnahumʼaʻǧaazunaḫlimNNNmunNNNqAʻir.
 54.021.022 .fakayfakaanaʻaḏaabiiwanuḏur.
 54.022.023 .walaqAd*yassarnalqurʼaanaliḏḏikrifahalmimNNNmuddakir.
 54.023.024 .kaḏḏabatṯamuudubinNNNnuḏur.
 54.024.025 .faqAAluuʼabašarAmNNNminNNNnaawaaḥidanNNNnattabiʻuhuʼinNNNnaaʼiḏallafiiḍAlaaliwWWWwasuʻur.
 54.025.026 .ʼaʼulqiyaḏḏikruʻalayhimimNNNbayninaabalhuwakaḏḏaabunʼašir.
 54.026.027 .sayaʻlamuunaġAdamNNNmanilkaḏḏaabulʼašir.
 54.027.028 .ʼinNNNnaamursilunNNNnaaqAtifitnatallahumfartaqib*humwaṣṭAbir .
 54.028.029 .wanabbiʼhumʼanNNNnalmaaaaaaʼaqismatumNNNbaynahumkulluširbimNNNmuḥtaḍAr.
 54.029.030 .fanaadawṣAAḥibahumfataʻaaṭAAfaʻaqAr.
 54.030.031 .fakayfakaanaʻaḏaabiiwanuḏur.
 54.031.032 .ʼinNNNnaaʼarsalnaaʻalayhimṣAyḥatawWWWwaaḥidatamNNNfakaanuukahašiimilmuḥtaẓir.
 54.032.033 .walaqAd*yassarnalqurʼaanaliḏḏikrifahalmimNNNmudakir.
 54.033.034 .kaḏḏabatqAwmuluuṭimNNNbinNNNnuḏur.
 54.034.035 .ʼinNNNnaaʼarsalnaaʻalayhimḥaaṣibanʼillaaʼaalaluuṭinNNNnaǧǧaynaahumNNNbisaḥar.
 54.035.036 .niʻmatamNNNminʻinNNNdinaa.
 54.035.037 .kaḏaalikanaǧ*ziimanNNNšakar.
 54.036.038 .walaqAd*ʼanNNNḏarAhumNNNbaṭ*šatanaafatamaarAwbinNNNnuḏur.
 54.037.039 .walaqAd*rAAwaduuhuʻanNNNḍAyfihiifaṭAmasnaaʼaʻyunahumfaḏuuquuʻaḏaabiiwanuḏur.
 54.038.040 .walaqAd*ṣAbbaḥahumNNNbukrAtanʻaḏaabumNNNmustaqirr.
 54.039.041 .faḏuuquuʻaḏaabiiwanuḏur.
 54.040.042 .walaqAd*yassarnalqurʼaanaliḏḏikrifahalmimNNNmuddakir.
 54.041.043 .walaqAd*ǧaaaaaaʼaʼaalafirʻawnanNNNnuḏur.
 54.042.044 .kaḏḏabuubiʼaayaatinaakullihaafaʼaḫAḏnaahumʼaḫḏaʻaziizimNNNmuqtadir.
 54.043.045 .ʼakuffaarukumḫAyrumNNNminʼulaaaaaaʼikumʼamlakumNNNbarAAAAAAʼatumNNNfizzubur.
 54.044.046 .ʼamyaquuluunanaḥnuǧamiiʻumNNNmunNNNtaṣir.
 54.045.047 .sayuhzamulǧamʻuwayuwalluunadubur.
 54.046.048 .balissaaʻatumawʻiduhumwassaaʻatuʼad*haawaʼamarr.
 54.047.049 .ʼinNNNnalmuǧ*rimiinafiiḍAlaaliwWWWwasuʻur.
 54.048.050 .yawmayusḥabuunafinNNNnaariʻalaawuǧuuhihimḏuuquumassasaqAr.
 54.049.051 .ʼinNNNnaakullašayʼinḫAlaqnaahubiqAdar.
 54.050.052 .wamaaʼamrunaaʼillaawaaḥidatunNNNkalamḥimNNNbilbaṣAr.
 54.051.053 .walaqAd*ʼahlaknaaʼašyaaʻakumfahalmimNNNmuddakir.
 54.052.054 .wakullušayʼimNNNfaʻaluuhufizzubur.
 54.053.055 .wakulluṣAġiiriwWWWwakabiirimNNNmustaṭAr.
 54.054.056 .ʼinNNNnalmuttaqiinafiiǧanNNNnaatiwWWWwanahar.
 54.055.057 .fiimaqʻadiṣid*qinʻinNNNdamaliikimNNNmuqtadir.


 55.001.001 .ʼarrAḥmaaan.
 55.002.002 .ʻallamalqurʼaaan.
 55.003.003 .ḫAlaqAlʼinNNNsaaan.
 55.004.004 .ʻallamahulbayaaan.
 55.005.005 .ʼaššamsuwalqAmarubiḥusbaan.
 55.006.006 .wanNNNnaǧ*muwaššaǧaruyasǧudaaan.
 55.007.007 .wassamaaaaaaʼarAfaʻahaawawaḍAʻalmiizaaan.
 55.008.008 .ʼallaataṭ*ġAwfilmiizaaan.
 55.009.009 .waʼaqiimulwaznabilqisṭiwalaatuḫsirulmiizaaan.
 55.010.010 .walʼarḍAwaḍAʻahaalilʼanaaam.
 55.011.011 .fiihaafaakihatuwWWWwanNNNnaḫluḏaatulʼakmaaam.
 55.012.012 .walḥabbuḏulʻaṣfiwarrAyḥaaan.
 55.013.013 .fabiʼayyiʼaalaaaaaaʼirAbbikumaatukaḏḏibaaan.
 55.014.014 .ḫAlaqAlʼinNNNsaanaminNNNṣAlṣAAlinNNNkalfaḫḫAAAr.
 55.015.015 .waḫAlaqAlǧaaaaaaaaaanNNNnamimNNNmaariǧimNNNminNNNnaaar.
 55.016.016 .fabiʼayyiʼaalaaaaaaʼirAbbikumaatukaḏḏibaaan.
 55.017.017 .rAbbulmašriqAyniwarAbbulmaġribayyn.
 55.018.018 .fabiʼayyiʼaalaaaaaaʼirAbbikumaatukaḏḏibaaan.
 55.019.019 .marAǧalbaḥrAyniyaltaqiyaaan.
 55.020.020 .baynahumaabarzaḫullaayab*ġiyaaan.
 55.021.021 .fabiʼayyiʼaalaaaaaaʼirAbbikumaatukaḏḏibaaan.
 55.022.022 .yaḫruǧuminhumalluʼluʼuwalmarǧaaan.
 55.023.023 .fabiʼayyiʼaalaaaaaaʼirAbbikumaatukaḏḏibaaan.
 55.024.024 .walahulǧawaarilmunNNNšaʼaatufilbaḥrikalʼaʻlaaam.
 55.025.025 .fabiʼayyiʼaalaaaaaaʼirAbbikumaatukaḏḏibaaan.
 55.026.026 .kullumanʻalayhaafaaan.
 55.027.027 .wayab*qAAwaǧ*hurAbbikaḏulǧalaaliwalʼikrAAAm.
 55.028.028 .fabiʼayyiʼaalaaaaaaʼirAbbikumaatukaḏḏibaaan.
 55.029.029 .yasʼaluhumamNNNfissamaawaatiwalʼarḍ.
 55.029.030 .kullayawminhuwafiišaʼn.
 55.030.031 .fabiʼayyiʼaalaaaaaaʼirAbbikumaatukaḏḏibaaan.
 55.031.032 .sanafruġulakumʼayyuhaṯṯaqAlaaan.
 55.032.033 .fabiʼayyiʼaalaaaaaaʼirAbbikumaatukaḏḏibaaan.
 55.033.034 .yaamaʻšarAlǧinNNNniwalʼinNNNsiʼinistaṭAʻtumʼanNNNtamNNNfuḏuuminʼaqṭAArissamaawaatiwalʼarḍifamNNNfuḏuu.
 55.033.035 .laatamNNNfuḏuunaʼillaabisulṭAAAn.
 55.034.036 .fabiʼayyiʼaalaaaaaaʼirAbbikumaatukaḏḏibaaan.
 55.035.037 .yursaluʻalaykumaašuwaaẓumNNNminNNNnaariwWWWwanuḥaasumNNNfalaatanNNNtaṣirAAAn.
 55.036.038 .fabiʼayyiʼaalaaaaaaʼirAbbikumaatukaḏḏibaaan.
 55.037.039 .faʼiḏanNNNšaqqAtissamaaaaaaʼufakaanatwardatanNNNkaddihaaan.
